dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,utterance,dialog_type,marker_gender
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M011,18,M,89.5569,103.31,hap,happy,True,"And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F007,19,F,101.83,106.07,exc,excited,True,"Oh, my God.  That's so dramatic.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M012,20,M,104.43,111.7,hap,happy,True,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F008,21,F,106.14,108.33,hap,happy,True,so cute.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F009,22,F,108.51,111.01,hap,happy,True,"No, it's totally original, though.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F010,23,F,111.02,112.33,hap,happy,True,oh.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M013,24,M,111.71,115.22,hap,happy,True,"Yeah.  And she said yes.  And she cried, of course.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F011,25,F,114.12,117.95,hap,happy,True,"Oh, Then you had a whole weekend of camping?",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M014,26,M,116.47,123.1,hap,happy,True,"Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F012,27,F,121.72,125.36,hap,happy,True,"Oh, right. sure [LAUGHTER]",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M015,28,M,123.11,127.7,hap,happy,True,It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F013,29,F,127.36,129.54,hap,happy,True,So where are you going to have your wedding?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M016,30,M,128.56,141.36,hap,happy,True,"We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F014,31,F,141.0,143.58,exc,excited,True,Yeah. of course.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M017,32,M,141.42,146.0,xxx,unknown,False,Okay good. And uh- I want you to be in it actually.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F015,33,F,144.43,146.24,exc,excited,True,Okay Okay.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M018,34,M,146.01,152.75,hap,happy,True,"Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F016,35,F,151.52,153.36,hap,happy,True,Where is she right now?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M019,36,M,153.09,155.79,neu,neutral,True,"oh, She's back at work. yeah.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F017,37,F,154.33,157.39,hap,happy,True,"Yeah,I'll hang out with the both of you.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M020,38,M,156.54,159.04,exc,excited,True,Of course.  We'll go out to dinner later this week.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F018,39,F,158.18,159.33,exc,excited,True,yes.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M021,40,M,159.07,160.19,exc,excited,True,It will be perfect.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F019,41,F,159.73,162.7,exc,excited,True,Oh I'm so excited for you.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M022,42,M,161.46,165.85,xxx,unknown,False,"Yes, me too. Oh I am so in love.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F020,43,F,165.75,166.91,hap,happy,True,oh.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M023,44,M,165.86,167.46,hap,happy,True,She's the one.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F021,45,F,168.0537,172.28,hap,happy,True,"Oh, my gosh.  You told your parents already? and everything",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M024,46,M,170.95,174.59,hap,happy,True,Of course.  I told them right away.  We called them all right them.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F022,47,F,172.39,174.62,hap,happy,True,Are they so excited?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M025,48,M,174.6,182.79,hap,happy,True,"Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M026,49,M,182.8,185.94,hap,happy,True,She wants grandkids. So we'll be working on that right away.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F023,50,F,184.76,186.72,exc,excited,True,Are you guys gonna have kids?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M027,51,M,185.97,188.85,hap,happy,True,"Of course, we're gonna have kids, like three at least.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F024,52,F,186.95,188.27,xxx,unknown,False,Yeah?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F025,53,F,188.28,190.63,xxx,unknown,False,"Whoa, right away?.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M028,54,M,188.88,195.13,hap,happy,True,"She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F026,55,F,194.21,196.27,neu,neutral,True,Are you going to start right away?,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M029,56,M,195.67,202.66,exc,excited,True,"Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F027,57,F,200.57,204.3,neu,neutral,True,"Yeah, have you ever like lived with someone else before?",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M030,58,M,203.19,210.57,hap,happy,True,"Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F028,59,F,207.09,209.52,xxx,unknown,False,"Oh, did you?  I didn't know that.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F029,60,F,210.29,212.31,xxx,unknown,False,oh.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M031,61,M,210.58,215.29,hap,happy,True,But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F030,62,F,215.03,216.65,neu,neutral,True,Oooh,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M032,63,M,215.3,219.16,hap,happy,True,it's great. I'm a lucky man.,impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_F031,64,F,217.54,220.65,hap,happy,True,"That's incredible yeah ,Congratulations.",impro,M
IEMOCAP,test,Session5,Ses05M_impro03,137,Ses05M_impro03_M033,65,M,219.75,221.9,hap,happy,True,Thank you.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M000,0,M,5.3295,12.85,fru,frustrated,True,"Uh, God.  I don't know what to do anymore.  Like I said --",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F000,1,F,12.42,14.27,xxx,unknown,False,What do you mean?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M001,2,M,15.34,24.58,fru,frustrated,True,"I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F001,3,F,22.78,25.13,neu,neutral,True,Really? It's been that long?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M002,4,M,24.6,34.89,fru,frustrated,True,"Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F002,5,F,26.78,28.25,neu,neutral,True,Wow.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M003,6,M,35.07,38.9,fru,frustrated,True,And try to do something. I mean-,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F003,7,F,38.41,40.66,neu,neutral,True,What have you been trying?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M004,8,M,40.33,46.72,fru,frustrated,True,"Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M005,9,M,46.73,51.44,fru,frustrated,True,"But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F004,10,F,49.25,50.54,neu,neutral,True,Right.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M006,11,M,51.46,59.45,fru,frustrated,True,"But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M007,12,M,59.49,61.54,fru,frustrated,True,What do you do?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F005,13,F,61.05,70.27,neu,neutral,True,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M008,14,M,69.6,73.01,neu,neutral,True,"You plan on being there forever? I mean, Like, what do you --",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F006,15,F,71.91,78.5,neu,neutral,True,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M009,16,M,74.27,75.18,neu,neutral,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M010,17,M,75.2,76.19,neu,neutral,True,right.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M011,18,M,78.04,84.38,fru,frustrated,True,"Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F007,19,F,81.47,83.17,neu,neutral,True,Really?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M012,20,M,84.39,92.15,fru,frustrated,True,"I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M013,21,M,92.16,94.54,fru,frustrated,True,But they always go with somebody else.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F008,22,F,92.45,100.54,neu,neutral,True,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M014,23,M,98.13,105.69,fru,frustrated,True,"Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M015,24,M,105.699,110.77,fru,frustrated,True,"but Maybe they don't want to hire me because they know me. I don't know, what's wrong with me, Is there something wrong with me?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F009,25,F,107.38,111.72,neu,neutral,True,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M016,26,M,111.64,121.21,fru,frustrated,True,"I mean, You can tell me what.  Why is no one hiring me?  Is it me?  Be honest.  You can tell me. you know I can take it.  I can take it, you just tell me. Why?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F010,27,F,111.73,114.51,neu,neutral,True,are you going into the bars every night?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F011,28,F,119.73,124.23,neu,neutral,True,"Well, I don't really know.  I don't I don't know you in like a job situation, so.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M017,29,M,123.29,128.06,fru,frustrated,True,"Yeah, but I'm -- okay, well how about personality wise?  I mean, people who know me won't hire me.  Why?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F012,30,F,128.22,132.82,neu,neutral,True,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M018,31,M,131.7,137.22,xxx,unknown,False,"I don't think I have an attitude problem when I'm on the job, no- I have an attitude problem right now because I don't have a job.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F013,32,F,134.6,136.23,neu,neutral,True,Maybe [garbage].,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F014,33,F,136.87,142.92,neu,neutral,True,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M019,34,M,142.21,143.88,ang,angry,True,An abrasive vibe?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F015,35,F,143.36,146.01,neu,neutral,True,I don't know.  I'm I'm just trying --,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M020,36,M,144.34,151.18,ang,angry,True,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F016,37,F,149.67,151.58,neu,neutral,True,Are you getting defensive?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M021,38,M,151.19,157.44,xxx,unknown,False,"No.  I'm not getting defensive.  I'm not getting defensive.  No. I asked you a question, you told me.  What?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F017,39,F,157.61,161.23,neu,neutral,True,Yeah.  That might be something you want to look at.  I mean --,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M022,40,M,160.54,165.88,fru,frustrated,True,"I'm not like this all the time.  I mean, I don't -- I'm just frustrated right now, all right.  I just want to do --",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F018,41,F,165.62,166.84,neu,neutral,True,Okay.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M023,42,M,165.91,172.76,fru,frustrated,True,"I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F019,43,F,167.53,169.19,neu,neutral,True,I understand.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F020,44,F,172.31,174.65,neu,neutral,True,"Yeah, it's stressful.  I recognize that.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M024,45,M,173.97,182.88,fru,frustrated,True,"Do you have any idea how I can make money?  I mean, what can I do to make some quick money, something?  Anything, that's relatively within the you know law.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F021,46,F,177.47,178.85,neu,neutral,True,ah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F022,47,F,182.34,184.68,neu,neutral,True,"Not- Not selling pot, right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M025,48,M,183.5,186.91,fru,frustrated,True,"Right, probably not selling pot. I don't want to go to jail.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F023,49,F,185.19,186.56,neu,neutral,True,Okay so.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F024,50,F,186.61,188.06,neu,neutral,True,Fair enough.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M026,51,M,186.92,189.25,fru,frustrated,True,Because that would just really be a topper for me.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F025,52,F,188.54,190.94,xxx,unknown,False,Yeah.  [LAUGHTER] It's a joke.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M027,53,M,190.44,192.31,fru,frustrated,True,Thank you.  Ha ha.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F026,54,F,191.92,199.0,neu,neutral,True,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M028,55,M,198.38,201.33,fru,frustrated,True,See what I mean?  You can't even think of anything.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F027,56,F,200.45,205.65,neu,neutral,True,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M029,57,M,205.58,207.76,fru,frustrated,True,I can juggle.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F028,58,F,207.36,211.03,neu,neutral,True,"Well, maybe we can find you something with juggling.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M030,59,M,210.82,212.43,fru,frustrated,True,I've tried.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F029,60,F,211.04,213.33,neu,neutral,True,Have you checked out Craig's List and stuff?,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M031,61,M,212.62,220.0,fru,frustrated,True,Yes!  Nobody wants a juggler.  I am not going to -- I'm not going to dress up like a clown. I'm not going to dress up like a freaking clown. No.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F030,62,F,215.37,218.99,neu,neutral,True,"What if you do kids parties? oh, come on.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M032,63,M,220.01,226.06,fru,frustrated,True,"No, it's demeaning.  I am not a clown.  I have talent.  Clowns don't have talent.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F031,64,F,225.37,227.15,neu,neutral,True,Okay.  All right.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M033,65,M,226.49,227.91,fru,frustrated,True,It's that simple.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F032,66,F,227.68,232.48,neu,neutral,True,"Okay.  Well, fine. we won't- I won't argue with you about that.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M034,67,M,231.1,232.6,fru,frustrated,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F033,68,F,232.95,236.83,fru,frustrated,True,What else?  I can't -- uh.  I'm drawing a blank here.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M035,69,M,236.69,238.91,fru,frustrated,True,You and me both.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F034,70,F,239.66,242.72,neu,neutral,True,"That's rough.  I'm really sorry, Ryan.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M036,71,M,242.6,245.03,xxx,unknown,False,"Yeah, life sucks.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F035,72,F,245.78,253.99,neu,neutral,True,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M037,73,M,252.71,255.5,fru,frustrated,True,"No, I just showed that for you [garbage].",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F036,74,F,254.38,262.86,neu,neutral,True,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M038,75,M,262.01,264.0,fru,frustrated,True,I like to think so.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F037,76,F,262.92,266.19,neu,neutral,True,I can't see where the issue would be. so,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M039,77,M,264.79,266.31,fru,frustrated,True,see.,impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M040,78,M,267.83,270.42,ang,angry,True,"Yeah, well thanks for your help.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_F038,79,F,270.54,274.36,xxx,unknown,False,"I'm sorry.  Good luck, man.",impro,M
IEMOCAP,test,Session5,Ses05M_impro04,138,Ses05M_impro04_M041,80,M,273.8,275.89,sad,sad,True,I'll need it.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M000,0,M,4.73,10.29,neu,neutral,True,Hi. Um-  My luggage didn't come out of the conveyor thingy.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F000,1,F,9.96,11.52,neu,neutral,True,Hmm. Hmm.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M001,2,M,10.32,13.05,neu,neutral,True,"So, um, what do I do?",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F001,3,F,11.55,13.33,neu,neutral,True,How long ago was that?,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M002,4,M,13.07,19.82,neu,neutral,True,"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F002,5,F,19.11,20.48,neu,neutral,True,Uh-Hmm.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M003,6,M,19.85,22.75,neu,neutral,True,"And so I waited there, but nothing came.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F003,7,F,22.44,26.74,neu,neutral,True,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M004,8,M,26.17,30.34,neu,neutral,True,"I was coming from um the Midwest, like Iowa.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F004,9,F,29.83,32.86,neu,neutral,True,"So, within the country, though? umm",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M005,10,M,31.42,34.37,neu,neutral,True,"Yeah, I know I was in the country.  I mean, it's not that complicated.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F005,11,F,34.04,41.39,neu,neutral,True,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M006,12,M,39.31,41.48,neu,neutral,True,"Well, I would hope so.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F006,13,F,41.4,46.83,neu,neutral,True,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M007,14,M,44.73,46.1,neu,neutral,True,People lose --,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M008,15,M,46.12,47.28,sur,surprised,False,forever?,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F007,16,F,46.87,48.06,neu,neutral,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M009,17,M,47.37,52.94,neu,neutral,True,"You know, this is actually, I mean it's -- it's a really important piece of luggage.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F008,18,F,52.36,53.6,neu,neutral,True,Okay.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M010,19,M,53.11,57.53,neu,neutral,True,"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F009,20,F,56.83,60.85,neu,neutral,True,Did you have insurance on your flight?,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M011,21,M,60.71,64.34,xxx,unknown,False,"No.  I mean, don't you get insurance when you buy your ticket or something?",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F010,22,F,63.81,67.88,neu,neutral,True,"No, you have to buy it now.  It's like thirty dollar extra.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M012,23,M,67.85,74.8,fru,frustrated,True,"Well, no one even told me about that.  Like, why would I think to buy insurance?  I was- It's like a three hour flight.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F011,24,F,70.23,73.13,neu,neutral,True,"well, it's something that worth",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F012,25,F,74.44,76.28,neu,neutral,True,"yeah, I don't know.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M013,26,M,75.38,79.28,fru,frustrated,True,"How can you lose my luggage like from like, in --",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F013,27,F,78.99,85.79,neu,neutral,True,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M014,28,M,79.79,81.49,xxx,unknown,False,-- four hundred miles?,impro,M
