dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,text,dialog_type,marker_gender,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,audio_path,audio_exists
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F008,17,F,71.59,75.95,fru,frustrated,True,I'm sorry.  You have to do things the way you have to do things here.  We have rules.,impro,M,60.04644041569457,10.304391810926733,243.97855106716125,55.38197787933426,184.95674378640913,4.928806133625411,15.56356833321354,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F008.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M009,18,M,75.66,78.7,fru,frustrated,True,"Look, can you please just-- --make this -- look, I look--",impro,M,66.95864357583814,9.487471418513906,202.45893422840152,71.60881253034714,329.08849556436115,4.283541222999696,8.030562690743853,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M009.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F009,19,F,75.97,80.48,fru,frustrated,True,"Go get in that-- Sir-- Sir, there are people in line behind you. you need",impro,M,61.77615958819075,7.781351897367625,222.68605016583686,54.590026754501096,256.46744584284704,4.656383819066228,10.81775882887921,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F009.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M010,20,M,78.7,85.98,fru,frustrated,True,look-- It's  been- it's been two hours.  Can you please just make this easier on me and just go and get the form?  It's not- it's really not,impro,M,64.24106426944255,8.440722752742168,156.17788762644258,51.637492105176285,231.81871979672962,3.9335664335664333,10.229809335925685,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M010.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F010,21,F,84.28,87.62,fru,frustrated,True,"I'm sorry.  I'm sorry you're having a hard time,",impro,M,62.48632890206469,11.204082291921672,221.7910633503734,29.303857990052524,133.79568839945483,3.563791874554526,13.610100254699377,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F010.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F011,22,F,87.62,90.48,fru,frustrated,True,but you're gonna have to go get in  that line to,impro,M,61.49307115180782,9.227918441724837,177.7193770428331,48.31730946366157,311.360897176894,4.633529907329402,10.16160601507953,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F011.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M011,23,M,88.64,90.09,fru,frustrated,True,What if I pay you money?,impro,M,66.46184324368355,7.5946265620258755,148.9306482739389,29.590283351991793,118.75353188312472,3.44842450105608,5.6970959716385945,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M011.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M012,24,M,90.09,93.79,fru,frustrated,True,"Can I pay you money?  Can I give you, like, twenty bucks and you'll go back there and get the form?",impro,M,59.23033089205836,5.387831449567968,134.68230817082159,56.47463602322046,240.26921779123097,4.594672207300799,8.200844683559694,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M012.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F012,25,F,92.61,95.87,neu,neutral,True,twenty bucks? Please. Go get in that line over there.,impro,M,60.749233665559416,11.828803818568401,220.5220319456616,61.622743318052926,313.7592342060112,5.453020134228187,10.345397998721387,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F012.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M013,26,M,95.38,99.6,fru,frustrated,True,"Come on.  Will you please?  I just --I look, I  cannot-- --just if I --",impro,M,65.09750246503492,8.683171054288177,184.0502466616007,63.70601978007232,300.9525406551499,4.672973016825948,8.671661449158684,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M013.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F013,27,F,98.7,104.72,fru,frustrated,True,"Look, I'm having a really bad day.  I'm off in twenty minutes and I just really don't need this right now, okay.",impro,M,65.26196616061824,6.944027569688919,251.11253908468848,73.04942642601571,345.90698758343956,5.857327483401465,11.926311546541744,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F013.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M014,28,M,102.02,106.58,fru,frustrated,True,"I don't care, well- You're having a bad -- I just waited in line for two hours.",impro,M,68.42616137167788,6.442446928222948,255.52714404580485,52.74976527043922,253.74974874023098,4.824561403508772,9.472713425563562,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M014.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F014,29,F,105.04,108.78,fru,frustrated,True,"And you're gonna have to go wait again, because that's the line you need.",impro,M,63.026204414123725,9.814343927544346,252.71558536153248,41.3993206181599,244.5001046867048,4.9658597144630665,13.698027627429836,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F014.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M015,30,M,108.31,114.89,xxx,unknown,False,Well I just -- I can't do that right -- can you please just grab the form? All you have to do is grab the form.  I'm not gonna ask anything else of you.,impro,M,68.77482041718997,9.473516549029576,187.2433021477586,49.90763372541416,226.7797888511355,5.0,8.869883271303388,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M015.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F015,31,F,114.66,123.96,fru,frustrated,True,I can't do that. It's against our rules. You can go get in that line over there or you can just go ahead and leave and come back another day.  Maybe there will be a shorter line.,impro,M,66.08122865167387,9.682577488072399,253.63039662102628,77.34603267832048,413.74168495002743,5.06120527306968,10.003859345801823,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F015.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M016,32,M,114.91,117.92,fru,frustrated,True,That's all I- I just- That's all i want you to-,impro,M,69.99708453065256,9.579084156865497,198.3693953251994,27.24520962630405,109.199148370834,4.319026557860421,7.019299687788543,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M016.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M017,33,M,117.94,121.99,fru,frustrated,True,"Rules, you just have to grab a piece of paper behind from somebody's desk",impro,M,71.08085739143773,6.819236333531017,215.56508817623552,65.45657818118369,301.5932084157745,4.691358024691358,7.219158952437773,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M017.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M018,34,M,122.0334,123.81,ang,angry,True,It's not rocket science.,impro,M,71.81700737264283,10.78745317431821,219.97475509585476,52.00430614461971,276.9614239072894,4.754526351537792,7.679341551159663,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M018.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M019,35,M,123.85,126.72,fru,frustrated,True,"Come -- just, please, just grab the form.  It's right over there.",impro,M,65.48128277949165,8.08953935640651,155.88666126317636,37.26987489940875,179.3788778959978,4.181184668989547,9.523247578457532,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M019.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F016,36,F,126.67,128.14,fru,frustrated,True,I can't do that.,impro,M,63.035963376122616,13.81267092102505,257.0054533963391,57.20931077099311,194.39930180779555,2.5,5.263774999815126,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F016.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M020,37,M,126.76,127.99,xxx,unknown,False,I know it's right over there.,impro,M,71.24528000748627,12.531824819874673,199.884004381558,54.0612398798497,293.56053231318486,2.4390243902439024,7.588227437763367,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M020.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M021,38,M,128.0,130.41,fru,frustrated,True,Why are you being such a bitch?,impro,M,68.84208149813182,13.146113003482563,232.04632278654393,52.75401968857574,230.28218425978014,3.5274016644926607,10.342411351806913,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M021.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F017,39,F,130.37,133.02,fru,frustrated,True,"I'm sorry, but I can't do that.",impro,M,67.35370816558999,13.755955061524874,259.80595910905816,44.35428699989806,208.5811925029746,4.8333257812618005,8.093617149785038,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F017.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F018,40,F,133.02,137.43,ang,angry,True,So go get in the other line or leave.  Or I will have you escorted out by security.,impro,M,65.98322422746375,7.523529011577557,247.95782432459487,51.41809794443687,217.9649792910932,5.442254000198416,11.184715781271453,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F018.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M022,41,M,135.0,138.93,fru,frustrated,True,"Please, will you please -- will you please just grab the form?",impro,M,66.89637984630134,8.154807495620007,212.3527061137355,64.90123450953959,300.925082845598,5.728067530901416,9.962215885527717,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M022.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F019,42,F,138.05,142.4822,ang,angry,True,Would you like to be kicked out of the D.M.V.?  You don't think that'll be a little embarrassing?,impro,M,62.83413211716504,12.658188965791908,269.66652880959055,55.42203807226954,216.121604317188,4.865269461077844,13.458139905677433,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F019.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M023,43,M,142.8703,145.5476,fru,frustrated,True,"Fine, which line is it?",impro,M,57.776036774098685,9.994261362289919,108.56637942878095,23.14125589943462,77.88004096563965,4.23728813559322,5.444340151203278,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M023.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F020,44,F,145.06,147.06,fru,frustrated,True,The one you just came from.,impro,M,52.453155955428876,10.056615426600725,186.21400052462778,44.92196834745909,235.78470567231295,5.303030303030302,8.405859910457279,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F020.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_M024,45,M,146.51,150.53,ang,angry,True,"Okay, fine.  I'll go over there.  Thanks, a lot.  You've been really helpful.",impro,M,62.78893055296741,11.20451267610669,137.580243866772,24.96655450627933,94.97965478204267,4.723837209302326,7.468737081507622,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M024.wav,True
IEMOCAP,train,Session4,Ses04M_impro01,105,Ses04M_impro01_F021,46,F,150.0875,154.09,ang,angry,True,Yeah.  Thank you.  Have a pleasant day.,impro,M,57.48007132128161,11.800540304079322,237.62756006710845,61.30391778478335,226.24956645570123,5.0,11.826449173149813,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F021.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M000,0,M,5.36,8.98,sad,sad,True,It's only going to be a year.,impro,M,51.22378663639104,7.622298476259132,105.38680050864845,45.836165816955,323.5785021891466,3.0386740331491713,9.085963087268798,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M000.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F000,1,F,9.59,14.13,xxx,unknown,False,It's the first year of your child's life.,impro,M,50.148299529114084,9.522612065527705,221.3494778444674,36.59113138227437,309.5028208047907,4.156275976724854,11.990747321772343,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F000.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M001,2,M,16.58,20.26,xxx,unknown,False,There's really -- there's nothing I can do.,impro,M,52.48967861893001,7.6278820391907285,136.29832578734084,97.72590661887735,413.9785540484263,3.532608695652174,8.321317785264307,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M001.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F001,3,F,19.9154,23.4813,xxx,unknown,False,You're just fine with this?,impro,M,50.889742307387344,8.824573722843693,206.8468393364178,37.867076758647606,138.48591039107225,5.434782608695653,10.286791093661876,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F001.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M002,4,M,23.2122,25.12,fru,frustrated,True,There's nothing I --,impro,M,55.55521706576524,8.46729313735676,170.5027288571198,64.8815402558697,234.69938741134828,3.6691236691236693,8.987642257508012,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M002.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F002,5,F,23.61,29.8731,fru,frustrated,True,You're just going to pick up and leave me and our baby and miss a year of our lives?,impro,M,57.33469427015664,10.983003709069083,226.93539376059525,36.59359698289608,172.14265440328677,4.365808823529411,14.919171548795557,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F002.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M003,6,M,29.2675,34.15,fru,frustrated,True,"It's -- look, it's only a year.  It'll go by quickly.  Okay.",impro,M,53.79805858245912,8.261123785554657,112.58986767702812,13.961765496365418,61.36945504119177,4.030843148016519,9.096489610528018,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M003.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F003,7,F,34.19,39.2,xxx,unknown,False,"When you get back, think of all of the things that you're going to have missed.",impro,M,56.446028732084976,11.565582954637094,268.93822981411313,49.75094282528509,296.17216522565474,4.834254143646409,15.689823841187792,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F003.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M004,8,M,38.88,45.5497,fru,frustrated,True,"I know, but I'll be back then.  And - and- and we'll have -- we have the rest of our lives.",impro,M,54.83066429367294,8.342931028286005,127.75219025666196,78.14148990384494,398.9165553481712,4.637821190253329,7.755477059626863,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M004.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F004,9,F,45.18,48.0,xxx,unknown,False,Don't go.,impro,M,42.22721687872241,5.854907305439568,248.8330183765107,46.98498167898347,231.4615730117073,3.546177885148164,9.656673738844066,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F004.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M005,10,M,48.55,52.95,fru,frustrated,True,I can't do that.  I have to go.,impro,M,51.02797854647801,7.233220158373672,134.50772745521098,25.50663916318129,95.53948257415735,2.0443925233644857,5.921446364900953,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M005.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F005,11,F,51.04,57.19,fru,frustrated,True,"Do you want to -- do you want to leave us behind?  I mean, I don't understand why you have to do this.",impro,M,58.42547742295317,11.545009636308896,296.23102177293345,42.45726703547215,183.37922874524082,5.07380073800738,14.92740639310153,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F005.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M006,12,M,56.58,61.55,fru,frustrated,True,I've made a pledge.  I can't not do this at this point.,impro,M,53.825480893170905,7.0044623334338345,170.06834809527427,73.83661845322511,230.8284576444133,2.61569416498994,7.468445274560998,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M006.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F006,13,F,60.08,69.89,xxx,unknown,False,"You've made a pledge to us, too.  Remember that day, we stood in front of each other and said 'til death do us part.  Put on some rings and it's supposed to mean something.",impro,M,59.088816468312935,11.617421732065827,250.60793171412737,53.00172013310202,409.08970068696306,4.807692307692308,13.655915466342151,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F006.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M007,14,M,64.35,68.32,fru,frustrated,True,I know that. I know that. I know that.,impro,M,62.49567212853015,7.046516309982756,222.06065975377925,62.57823621020524,289.77955864074124,3.778337531486146,8.182306028578573,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M007.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M008,15,M,69.49,73.37,neu,neutral,True,"There's nothing I can do.  I mean, I have to go.",impro,M,53.160725112716094,7.8320108599424785,120.49285051287377,31.48187788531211,391.3417044561048,3.86604165659885,7.840236650108933,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M008.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M009,16,M,74.56,84.45,fru,frustrated,True,"And this is what I do.  This is -- I mean, this is my life.  And I know that you're part of my life, too, and I mean, it's only -- it's just going to be a year.  I'll be back.",impro,M,58.475247033417475,9.19764734181701,129.8046968983939,43.62288385026127,248.95829465917444,3.953593106719116,9.276707955898736,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M009.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F007,17,F,83.19,90.82,fru,frustrated,True,Can't you ask them?  Can't you go back and ask them if you could -- I don't know if you could change  assignments or something and you could stay here?,impro,M,59.3302799809958,10.201781054644313,276.7698546243548,59.443621796650206,282.9315758973943,4.790060624204776,13.737191744324658,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F007.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M010,18,M,86.54,92.21,fru,frustrated,True,It's not- it's not- It's not like that.  It's not like that.  I can't do that.,impro,M,58.72450496339802,8.465769125907896,197.7350838034472,92.7473144792239,281.86488078099416,4.5652625025938995,5.9568127295172735,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M010.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F008,19,F,91.71,95.64,fru,frustrated,True,"Why not?  You could, at least, try.  They have to understand",impro,M,59.78912201065798,10.637893877329958,268.10831054461397,87.22155766018368,409.03649887263657,5.943536404160475,9.914746833622257,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F008.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M011,20,M,93.3,97.12,fru,frustrated,True,Because it's impossible.  There's -- I just can't.  I can't.,impro,M,60.19214743665822,9.494837344137476,187.904388419215,62.111965213258294,235.60866914677254,5.4705218649920795,7.242538175391696,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M011.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F009,21,F,97.0,103.59,sad,sad,True,You won't even know your child when you come back.  This -- isn't there someone you could talk to?,impro,M,59.45722811985209,12.206564216419883,293.8538241340423,66.6229157366359,379.5137004172951,3.9413451208747605,15.081427881685284,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F009.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M012,22,M,103.39,106.47,fru,frustrated,True,"Look, honey, it's- it's- it's only going to be a year.",impro,M,62.730467798520955,8.773972032169008,192.34389000445418,88.01767889542421,331.56617305872527,4.800646240840113,6.339661466319805,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M012.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F010,23,F,103.6062,107.76,fru,frustrated,True,Explain the situation to them and then you can stay here.,impro,M,59.88775951571722,8.998629875464625,260.1582451428338,86.36777301731766,334.82015073972156,5.0898679815492285,9.373178491945572,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F010.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M013,24,M,106.47,110.56,fru,frustrated,True,It's only going to be a year. I'm not going to miss my son's entire life.,impro,M,59.91199448161968,7.40684581982401,138.1271018706181,72.74746453069801,356.531429215858,3.9619651347068143,8.936546745913219,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M013.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F011,25,F,110.32,120.64,fru,frustrated,True,"And what happens if, at the end of that year, they ask you to stay longer?  Are you just going to agree?  Are you just going to absentmindedly brainwashedly do whatever it is they tell you to do?",impro,M,61.36441327402133,11.420721583627884,293.88494147623317,48.844429933436714,318.9927273695829,4.777087043217709,13.411533497812945,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F011.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M014,26,M,121.4,127.62,fru,frustrated,True,I'm not going to stay more than a year.  I've  agreed to a year,impro,M,57.341025500872846,9.078349432956237,169.731963270142,94.24493992374404,284.93670269444925,3.9623882676159896,8.647714303414581,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M014.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F012,27,F,125.53,128.7771,fru,frustrated,True,Then why do you have to go a year at all?,impro,M,58.87117292083252,12.664799420910791,330.5036078072486,21.869282813856216,128.0792433448371,4.901960784313726,13.604565372707919,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F012.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M015,28,M,128.29,131.3338,fru,frustrated,True,Because I've already agreed to that.,impro,M,58.875638260404685,10.220352627749524,148.8331088836965,30.705293838890725,120.73785717943697,5.681818181818182,10.373993998278287,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M015.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F013,29,F,130.87,138.84,fru,frustrated,True,Well unagree.  Tell them that you can't leave right now.  I can't do this by myself.  I can't do this without you.,impro,M,62.10385626433435,12.325310173596625,291.3384236018618,82.97932015311997,378.26951457467624,4.971590909090908,13.882444668815818,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F013.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M016,30,M,137.07,142.33,fru,frustrated,True,"Yes, you can.  Yes, you can.  You know you can.  You're a strong person.",impro,M,57.962759671250396,9.460309337479831,179.41138531447407,93.23960148252628,293.9941704711862,4.699777250140748,8.335999166132101,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M016.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F014,31,F,142.91,149.8,xxx,unknown,False,This is supposed to be a partnership.  We're supposed to do this together. I'm not supposed to be left here to do this by myself while you leave.,impro,M,59.15520027209823,9.373547653826508,261.6253481193036,65.96505743798555,316.278521504281,5.720670391061453,11.857481999165087,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F014.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M017,32,M,145.16,151.52,fru,frustrated,True,It is. It is. It is. It is. I'm going to write you every day.,impro,M,60.79946214432775,9.018089337889249,213.08212758606547,87.46330637233113,314.30450613624305,4.262416604892513,8.118495108149997,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M017.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_F015,33,F,152.29,156.64,xxx,unknown,False,"What am I supposed to do, read your letters?",impro,M,55.03036864186956,10.950442493638674,241.69939652529462,36.2388885394429,149.47077936244483,3.800675675675675,12.593507374151637,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F015.wav,True
IEMOCAP,train,Session4,Ses04M_impro02,106,Ses04M_impro02_M018,34,M,156.71,167.29,fru,frustrated,True,What else can we do?  I -- we don't have a choice in this.  Do you understand?  You can't come with me and I can't stay here.  That's all there is to it.,impro,M,57.04854666894196,9.897555696740143,143.0466329104033,27.991470420462303,121.25937831640769,4.820936639118456,9.751441449115607,/Users/yusuf/Data/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M018.wav,True
